Date,Word,Count
2021-09-24,communication,1092
2021-09-24,audio,1065
2021-09-24,trained,1059
2021-09-24,input,1049
2021-09-24,current,1047
2021-09-25,experiments,1442
2021-09-25,participants,1307
2021-09-25,noise,1179
2021-09-25,dataset,1177
2021-09-25,speaker,1151
2021-09-25,voice,1148
2021-09-25,rate,1137
2021-09-25,speakers,1121
2021-09-25,stateoftheart,1103
2021-09-25,communication,1093
2021-09-25,experimental,1092
2021-09-25,audio,1065
2021-09-25,trained,1061
2021-09-25,input,1049
2021-09-25,current,1047
2021-09-26,experiments,1442
2021-09-26,participants,1307
2021-09-26,noise,1180
2021-09-26,dataset,1177
2021-09-26,speaker,1151
2021-09-26,voice,1148
2021-09-26,rate,1137
2021-09-26,speakers,1121
2021-09-26,stateoftheart,1103
2021-09-26,communication,1094
2021-09-26,experimental,1093
2021-09-26,audio,1065
2021-09-26,trained,1061
2021-09-26,input,1050
2021-09-26,current,1047
2021-09-27,experiments,1444
2021-09-27,participants,1308
2021-09-27,noise,1180
2021-09-27,dataset,1180
2021-09-27,speaker,1152
2021-09-27,voice,1151
2021-09-27,rate,1138
2021-09-27,speakers,1123
2021-09-27,stateoftheart,1104
2021-09-27,communication,1099
2021-09-27,experimental,1095
2021-09-27,audio,1066
2021-09-27,trained,1062
2021-09-27,input,1051
2021-09-27,current,1049
2021-09-28,experiments,1446
2021-09-28,participants,1312
2021-09-28,noise,1181
2021-09-28,dataset,1181
2021-09-28,speaker,1153
2021-09-28,voice,1153
2021-09-28,rate,1142
2021-09-28,speakers,1125
2021-09-28,stateoftheart,1107
2021-09-28,communication,1101
2021-09-28,experimental,1096
2021-09-28,audio,1068
2021-09-28,trained,1066
2021-09-28,input,1051
2021-09-28,current,1051
2021-09-29,experiments,1447
2021-09-29,participants,1316
2021-09-29,dataset,1184
2021-09-29,noise,1182
2021-09-29,voice,1154
2021-09-29,speaker,1153
2021-09-29,rate,1146
2021-09-29,speakers,1126
2021-09-29,stateoftheart,1110
2021-09-29,communication,1103
2021-09-29,experimental,1096
2021-09-29,audio,1070
2021-09-29,trained,1068
2021-09-29,current,1056
2021-09-29,input,1052
2021-09-30,experiments,1449
2021-09-30,participants,1316
2021-09-30,dataset,1185
2021-09-30,noise,1182
2021-09-30,voice,1156
2021-09-30,speaker,1155
2021-09-30,rate,1150
2021-09-30,speakers,1127
2021-09-30,stateoftheart,1111
2021-09-30,communication,1105
2021-09-30,experimental,1099
2021-09-30,audio,1073
2021-09-30,trained,1069
2021-09-30,current,1058
2021-09-30,input,1054
2021-10-01,experiments,1454
2021-10-01,participants,1323
2021-10-01,dataset,1191
2021-10-01,noise,1185
2021-10-01,voice,1161
2021-10-01,speaker,1157
2021-10-01,rate,1152
2021-10-01,speakers,1130
2021-10-01,communication,1117
2021-10-01,stateoftheart,1113
2021-10-01,experimental,1106
2021-10-01,trained,1077
2021-10-01,audio,1076
2021-10-01,current,1065
2021-10-01,input,1063
2021-10-02,experiments,1454
2021-10-02,participants,1323
2021-10-02,dataset,1192
2021-10-02,noise,1186
2021-10-02,voice,1161
2021-10-02,speaker,1157
2021-10-02,rate,1153
2021-10-02,speakers,1131
2021-10-02,communication,1119
2021-10-02,stateoftheart,1113
2021-10-02,experimental,1106
2021-10-02,trained,1077
2021-10-02,audio,1076
2021-10-02,current,1066
2021-10-02,input,1063
2021-10-03,experiments,1454
2021-10-03,participants,1323
2021-10-03,dataset,1194
2021-10-03,noise,1187
2021-10-03,voice,1162
2021-10-03,speaker,1159
2021-10-03,rate,1153
2021-10-03,speakers,1131
2021-10-03,communication,1120
2021-10-03,stateoftheart,1114
2021-10-03,experimental,1106
2021-10-03,trained,1078
2021-10-03,audio,1076
2021-10-03,current,1066
2021-10-03,input,1063
2021-10-04,experiments,1456
2021-10-04,participants,1326
2021-10-04,dataset,1195
2021-10-04,noise,1187
2021-10-04,voice,1165
2021-10-04,speaker,1160
2021-10-04,rate,1153
2021-10-04,speakers,1131
2021-10-04,communication,1120
2021-10-04,stateoftheart,1115
2021-10-04,experimental,1107
2021-10-04,trained,1078
2021-10-04,audio,1077
2021-10-04,current,1066
2021-10-04,input,1063
2021-10-05,experiments,1459
2021-10-05,participants,1329
2021-10-05,dataset,1195
2021-10-05,noise,1191
2021-10-05,voice,1168
2021-10-05,speaker,1160
2021-10-05,rate,1156
2021-10-05,speakers,1131
2021-10-05,communication,1121
2021-10-05,stateoftheart,1117
2021-10-05,experimental,1108
2021-10-05,audio,1081
2021-10-05,trained,1079
2021-10-05,current,1066
2021-10-05,input,1064
2021-10-06,experiments,1461
2021-10-06,participants,1329
2021-10-06,dataset,1196
2021-10-06,noise,1193
2021-10-06,voice,1168
2021-10-06,speaker,1162
2021-10-06,rate,1158
2021-10-06,speakers,1131
2021-10-06,communication,1121
2021-10-06,stateoftheart,1117
2021-10-06,experimental,1111
2021-10-06,audio,1084
2021-10-06,trained,1081
2021-10-06,input,1069
2021-10-06,current,1067
2021-10-07,experiments,1467
2021-10-07,participants,1330
2021-10-07,dataset,1202
2021-10-07,noise,1193
2021-10-07,voice,1172
2021-10-07,speaker,1168
2021-10-07,rate,1164
2021-10-07,speakers,1134
2021-10-07,stateoftheart,1124
2021-10-07,communication,1123
2021-10-07,experimental,1117
2021-10-07,trained,1092
2021-10-07,audio,1088
2021-10-07,input,1074
2021-10-07,current,1071
2021-10-08,experiments,1469
2021-10-08,participants,1332
2021-10-08,dataset,1202
2021-10-08,noise,1195
2021-10-08,speaker,1173
2021-10-08,voice,1172
2021-10-08,rate,1165
2021-10-08,speakers,1137
2021-10-08,stateoftheart,1126
2021-10-08,communication,1125
2021-10-08,experimental,1120
2021-10-08,trained,1099
2021-10-08,audio,1091
2021-10-08,input,1076
2021-10-08,current,1074
2021-10-09,experiments,1474
2021-10-09,participants,1334
2021-10-09,dataset,1204
2021-10-09,noise,1197
2021-10-09,speaker,1175
2021-10-09,voice,1172
2021-10-09,rate,1168
2021-10-09,speakers,1138
2021-10-09,stateoftheart,1130
2021-10-09,communication,1125
2021-10-09,experimental,1123
2021-10-09,trained,1102
2021-10-09,audio,1094
2021-10-09,input,1076
2021-10-09,current,1075
2021-10-10,experiments,1476
2021-10-10,participants,1334
2021-10-10,dataset,1204
2021-10-10,noise,1198
2021-10-10,speaker,1175
2021-10-10,voice,1174
2021-10-10,rate,1169
2021-10-10,speakers,1141
2021-10-10,stateoftheart,1130
2021-10-10,communication,1125
2021-10-10,experimental,1123
2021-10-10,trained,1103
2021-10-10,audio,1095
2021-10-10,input,1078
2021-10-10,current,1076
2021-10-11,experiments,1480
2021-10-11,participants,1335
2021-10-11,dataset,1207
2021-10-11,noise,1200
2021-10-11,speaker,1176
2021-10-11,voice,1174
2021-10-11,rate,1172
2021-10-11,speakers,1141
2021-10-11,stateoftheart,1135
2021-10-11,experimental,1130
2021-10-11,communication,1127
2021-10-11,trained,1103
2021-10-11,audio,1095
2021-10-11,input,1080
2021-10-11,current,1076
2021-10-12,experiments,1484
2021-10-12,participants,1337
2021-10-12,dataset,1210
2021-10-12,noise,1204
2021-10-12,speaker,1180
2021-10-12,voice,1177
2021-10-12,rate,1175
2021-10-12,speakers,1144
2021-10-12,stateoftheart,1138
2021-10-12,experimental,1133
2021-10-12,communication,1129
2021-10-12,trained,1105
2021-10-12,audio,1101
2021-10-12,input,1084
2021-10-12,current,1078
2021-10-13,experiments,1491
2021-10-13,participants,1340
2021-10-13,dataset,1217
2021-10-13,noise,1208
2021-10-13,voice,1185
2021-10-13,speaker,1183
2021-10-13,rate,1180
2021-10-13,speakers,1149
2021-10-13,stateoftheart,1143
2021-10-13,experimental,1135
2021-10-13,communication,1133
2021-10-13,trained,1109
2021-10-13,audio,1109
2021-10-13,input,1089
2021-10-13,current,1082
2021-10-14,experiments,1494
2021-10-14,participants,1342
2021-10-14,dataset,1223
2021-10-14,noise,1209
2021-10-14,voice,1190
2021-10-14,speaker,1189
2021-10-14,rate,1183
2021-10-14,speakers,1153
2021-10-14,stateoftheart,1147
2021-10-14,experimental,1136
2021-10-14,communication,1133
2021-10-14,trained,1111
2021-10-14,audio,1110
2021-10-14,input,1093
2021-10-14,current,1083
2021-10-15,experiments,1496
2021-10-15,participants,1347
2021-10-15,dataset,1228
2021-10-15,noise,1209
2021-10-15,voice,1193
2021-10-15,speaker,1191
2021-10-15,rate,1184
2021-10-15,speakers,1153
2021-10-15,stateoftheart,1152
2021-10-15,experimental,1139
2021-10-15,communication,1135
2021-10-15,trained,1113
2021-10-15,audio,1112
2021-10-15,input,1094
2021-10-15,current,1084
2021-10-16,experiments,1496
2021-10-16,participants,1347
2021-10-16,dataset,1229
2021-10-16,noise,1211
2021-10-16,voice,1193
2021-10-16,speaker,1191
2021-10-16,rate,1184
2021-10-16,speakers,1154
2021-10-16,stateoftheart,1154
2021-10-16,experimental,1139
2021-10-16,communication,1135
2021-10-16,trained,1114
2021-10-16,audio,1114
2021-10-16,input,1095
2021-10-16,current,1085
2021-10-17,experiments,1501
2021-10-17,participants,1351
2021-10-17,dataset,1233
2021-10-17,noise,1213
2021-10-17,voice,1197
2021-10-17,speaker,1195
2021-10-17,rate,1184
2021-10-17,stateoftheart,1162
2021-10-17,speakers,1156
2021-10-17,experimental,1145
2021-10-17,communication,1142
2021-10-17,audio,1123
2021-10-17,trained,1115
2021-10-17,input,1100
2021-10-17,current,1087
2021-10-18,experiments,1505
2021-10-18,participants,1353
2021-10-18,dataset,1239
2021-10-18,noise,1214
2021-10-18,voice,1201
2021-10-18,speaker,1197
2021-10-18,rate,1187
2021-10-18,stateoftheart,1167
2021-10-18,speakers,1156
2021-10-18,experimental,1145
2021-10-18,communication,1144
2021-10-18,audio,1126
2021-10-18,trained,1120
2021-10-18,input,1102
2021-10-18,current,1090
2021-10-19,experiments,1510
2021-10-19,participants,1353
2021-10-19,dataset,1242
2021-10-19,noise,1217
2021-10-19,voice,1203
2021-10-19,speaker,1200
2021-10-19,rate,1187
2021-10-19,stateoftheart,1171
2021-10-19,speakers,1156
2021-10-19,experimental,1149
2021-10-19,communication,1146
2021-10-19,audio,1131
2021-10-19,trained,1122
2021-10-19,input,1103
2021-10-19,current,1092
2021-10-20,experiments,1510
2021-10-20,participants,1355
2021-10-20,dataset,1242
2021-10-20,noise,1218
2021-10-20,voice,1203
2021-10-20,speaker,1202
2021-10-20,rate,1188
2021-10-20,stateoftheart,1172
2021-10-20,speakers,1156
2021-10-20,experimental,1151
2021-10-20,communication,1147
2021-10-20,audio,1131
2021-10-20,trained,1125
2021-10-20,input,1105
2021-10-20,current,1092
2021-10-21,experiments,1513
2021-10-21,participants,1361
2021-10-21,dataset,1244
2021-10-21,noise,1223
2021-10-21,voice,1205
2021-10-21,speaker,1203
2021-10-21,rate,1189
2021-10-21,stateoftheart,1174
2021-10-21,speakers,1158
2021-10-21,experimental,1152
2021-10-21,communication,1148
2021-10-21,audio,1132
2021-10-21,trained,1125
2021-10-21,input,1105
2021-10-21,current,1095
2021-10-22,experiments,1513
2021-10-22,participants,1362
2021-10-22,dataset,1244
2021-10-22,noise,1223
2021-10-22,voice,1205
2021-10-22,speaker,1204
2021-10-22,rate,1189
2021-10-22,stateoftheart,1174
2021-10-22,speakers,1159
2021-10-22,experimental,1153
2021-10-22,communication,1148
2021-10-22,audio,1133
2021-10-22,trained,1125
2021-10-22,input,1105
2021-10-22,current,1095
2021-10-23,experiments,1513
2021-10-23,participants,1362
2021-10-23,dataset,1246
2021-10-23,noise,1224
2021-10-23,voice,1205
2021-10-23,speaker,1204
2021-10-23,rate,1191
2021-10-23,stateoftheart,1174
2021-10-23,speakers,1159
2021-10-23,experimental,1154
2021-10-23,communication,1150
2021-10-23,audio,1134
2021-10-23,trained,1127
2021-10-23,input,1106
2021-10-23,current,1096
2021-10-24,experiments,1513
2021-10-24,participants,1363
2021-10-24,dataset,1246
2021-10-24,noise,1225
2021-10-24,voice,1205
2021-10-24,speaker,1204
2021-10-24,rate,1191
2021-10-24,stateoftheart,1174
2021-10-24,speakers,1160
2021-10-24,experimental,1154
2021-10-24,communication,1150
2021-10-24,audio,1134
2021-10-24,trained,1127
2021-10-24,input,1106
2021-10-24,current,1097
2021-10-25,experiments,1516
2021-10-25,participants,1370
2021-10-25,dataset,1249
2021-10-25,noise,1226
2021-10-25,voice,1207
2021-10-25,speaker,1206
2021-10-25,rate,1194
2021-10-25,stateoftheart,1176
2021-10-25,speakers,1161
2021-10-25,experimental,1156
2021-10-25,communication,1150
2021-10-25,audio,1136
2021-10-25,trained,1129
2021-10-25,input,1107
2021-10-25,current,1100
2021-10-26,experiments,1518
2021-10-26,participants,1374
2021-10-26,dataset,1251
2021-10-26,noise,1226
2021-10-26,speaker,1208
2021-10-26,voice,1207
2021-10-26,rate,1195
2021-10-26,stateoftheart,1180
2021-10-26,speakers,1162
2021-10-26,experimental,1157
2021-10-26,communication,1154
2021-10-26,audio,1136
2021-10-26,trained,1131
2021-10-26,input,1108
2021-10-26,current,1100
2021-10-27,experiments,1520
2021-10-27,participants,1378
2021-10-27,dataset,1253
2021-10-27,noise,1226
2021-10-27,speaker,1209
2021-10-27,voice,1208
2021-10-27,rate,1197
2021-10-27,stateoftheart,1180
2021-10-27,speakers,1162
2021-10-27,experimental,1158
2021-10-27,communication,1155
2021-10-27,audio,1136
2021-10-27,trained,1135
2021-10-27,input,1110
2021-10-27,current,1101
2021-10-28,experiments,1521
2021-10-28,participants,1379
2021-10-28,dataset,1254
2021-10-28,noise,1228
2021-10-28,speaker,1212
2021-10-28,voice,1208
2021-10-28,rate,1199
2021-10-28,stateoftheart,1180
2021-10-28,speakers,1163
2021-10-28,experimental,1159
2021-10-28,communication,1155
2021-10-28,audio,1137
2021-10-28,trained,1135
2021-10-28,input,1110
2021-10-28,current,1103
2021-10-29,experiments,1522
2021-10-29,participants,1382
2021-10-29,dataset,1255
2021-10-29,noise,1229
2021-10-29,speaker,1214
2021-10-29,voice,1209
2021-10-29,rate,1200
2021-10-29,stateoftheart,1181
2021-10-29,speakers,1163
2021-10-29,experimental,1159
2021-10-29,communication,1155
2021-10-29,audio,1137
2021-10-29,trained,1136
2021-10-29,input,1110
2021-10-29,current,1104
2021-10-30,experiments,1524
2021-10-30,participants,1382
2021-10-30,dataset,1255
2021-10-30,noise,1230
2021-10-30,speaker,1215
2021-10-30,voice,1210
2021-10-30,rate,1200
2021-10-30,stateoftheart,1182
2021-10-30,speakers,1163
2021-10-30,experimental,1159
2021-10-30,communication,1155
2021-10-30,audio,1138
2021-10-30,trained,1136
2021-10-30,input,1111
2021-10-30,current,1104
2021-10-31,experiments,1524
2021-10-31,participants,1384
2021-10-31,dataset,1256
2021-10-31,noise,1233
2021-10-31,speaker,1216
2021-10-31,voice,1212
2021-10-31,rate,1200
2021-10-31,stateoftheart,1183
2021-10-31,speakers,1164
2021-10-31,experimental,1159
2021-10-31,communication,1158
2021-10-31,audio,1138
2021-10-31,trained,1138
2021-10-31,input,1112
2021-10-31,current,1106
2021-11-01,experiments,1533
2021-11-01,participants,1392
2021-11-01,dataset,1264
2021-11-01,noise,1241
2021-11-01,voice,1225
2021-11-01,speaker,1219
2021-11-01,rate,1206
2021-11-01,stateoftheart,1186
2021-11-01,communication,1168
2021-11-01,speakers,1166
2021-11-01,experimental,1164
2021-11-01,audio,1144
2021-11-01,trained,1141
2021-11-01,input,1117
2021-11-01,current,1113
2021-11-02,experiments,1534
2021-11-02,participants,1393
2021-11-02,dataset,1268
2021-11-02,noise,1243
2021-11-02,voice,1225
2021-11-02,speaker,1221
2021-11-02,rate,1206
2021-11-02,stateoftheart,1188
2021-11-02,communication,1172
2021-11-02,speakers,1166
2021-11-02,experimental,1166
2021-11-02,audio,1147
2021-11-02,trained,1141
2021-11-02,input,1117
2021-11-02,current,1115
2021-11-03,experiments,1537
2021-11-03,participants,1395
2021-11-03,dataset,1268
2021-11-03,noise,1245
2021-11-03,voice,1228
2021-11-03,speaker,1226
2021-11-03,rate,1206
2021-11-03,stateoftheart,1189
2021-11-03,communication,1174
2021-11-03,speakers,1168
2021-11-03,experimental,1168
2021-11-03,audio,1149
2021-11-03,trained,1142
2021-11-03,input,1119
2021-11-03,current,1117
2021-11-04,experiments,1538
2021-11-04,participants,1395
2021-11-04,dataset,1271
2021-11-04,noise,1247
2021-11-04,voice,1232
2021-11-04,speaker,1228
2021-11-04,rate,1212
2021-11-04,stateoftheart,1191
2021-11-04,communication,1177
2021-11-04,speakers,1170
2021-11-04,experimental,1169
2021-11-04,audio,1152
2021-11-04,trained,1143
2021-11-04,input,1119
2021-11-04,current,1117
2021-11-05,experiments,1539
2021-11-05,participants,1397
2021-11-05,dataset,1273
2021-11-05,noise,1252
2021-11-05,voice,1233
2021-11-05,speaker,1229
2021-11-05,rate,1213
2021-11-05,stateoftheart,1197
2021-11-05,communication,1179
2021-11-05,speakers,1170
2021-11-05,experimental,1169
2021-11-05,audio,1154
2021-11-05,trained,1144
2021-11-05,current,1120
2021-11-05,input,1119
2021-11-06,experiments,1541
2021-11-06,participants,1397
2021-11-06,dataset,1275
2021-11-06,noise,1253
2021-11-06,voice,1234
2021-11-06,speaker,1233
2021-11-06,rate,1216
2021-11-06,stateoftheart,1199
2021-11-06,communication,1180
2021-11-06,speakers,1171
2021-11-06,experimental,1170
2021-11-06,audio,1154
2021-11-06,trained,1146
2021-11-06,current,1120
2021-11-06,input,1119
2021-11-07,experiments,1543
2021-11-07,participants,1397
2021-11-07,dataset,1278
2021-11-07,noise,1253
2021-11-07,speaker,1237
2021-11-07,voice,1236
2021-11-07,rate,1217
2021-11-07,stateoftheart,1199
2021-11-07,communication,1181
2021-11-07,speakers,1173
2021-11-07,experimental,1171
2021-11-07,audio,1156
2021-11-07,trained,1147
2021-11-07,current,1120
2021-11-07,input,1119
2021-11-08,experiments,1543
2021-11-08,participants,1397
2021-11-08,dataset,1279
2021-11-08,noise,1254
2021-11-08,speaker,1237
2021-11-08,voice,1236
2021-11-08,rate,1218
2021-11-08,stateoftheart,1200
2021-11-08,communication,1182
2021-11-08,experimental,1175
2021-11-08,speakers,1173
2021-11-08,audio,1157
2021-11-08,trained,1149
2021-11-08,input,1121
2021-11-08,current,1120
2021-11-09,experiments,1544
2021-11-09,participants,1398
2021-11-09,dataset,1280
2021-11-09,noise,1255
2021-11-09,speaker,1237
2021-11-09,voice,1237
2021-11-09,rate,1219
2021-11-09,stateoftheart,1201
2021-11-09,communication,1184
2021-11-09,experimental,1176
2021-11-09,speakers,1173
2021-11-09,audio,1159
2021-11-09,trained,1149
2021-11-09,input,1121
2021-11-09,current,1120
2021-11-10,experiments,1545
2021-11-10,participants,1399
2021-11-10,dataset,1281
2021-11-10,noise,1256
2021-11-10,speaker,1237
2021-11-10,voice,1237
2021-11-10,rate,1221
2021-11-10,stateoftheart,1201
2021-11-10,communication,1187
2021-11-10,experimental,1178
2021-11-10,speakers,1174
2021-11-10,audio,1162
2021-11-10,trained,1151
2021-11-10,input,1126
2021-11-10,current,1120
2021-11-11,experiments,1547
2021-11-11,participants,1402
2021-11-11,dataset,1282
2021-11-11,noise,1258
2021-11-11,speaker,1239
2021-11-11,voice,1237
2021-11-11,rate,1222
2021-11-11,stateoftheart,1201
2021-11-11,communication,1189
2021-11-11,experimental,1180
2021-11-11,speakers,1175
2021-11-11,audio,1162
2021-11-11,trained,1151
2021-11-11,input,1127
2021-11-11,current,1122
2021-11-12,experiments,1548
2021-11-12,participants,1406
2021-11-12,dataset,1282
2021-11-12,noise,1259
2021-11-12,speaker,1239
2021-11-12,voice,1237
2021-11-12,rate,1222
2021-11-12,stateoftheart,1201
2021-11-12,communication,1191
2021-11-12,experimental,1182
2021-11-12,speakers,1177
2021-11-12,audio,1162
2021-11-12,trained,1153
2021-11-12,input,1127
2021-11-12,current,1123
2021-11-13,experiments,1548
2021-11-13,participants,1406
2021-11-13,dataset,1283
2021-11-13,noise,1259
2021-11-13,speaker,1240
2021-11-13,voice,1238
2021-11-13,rate,1222
2021-11-13,stateoftheart,1203
2021-11-13,communication,1191
2021-11-13,experimental,1183
2021-11-13,speakers,1177
2021-11-13,audio,1162
2021-11-13,trained,1153
2021-11-13,input,1127
2021-11-13,current,1123
2021-11-14,experiments,1548
2021-11-14,participants,1406
2021-11-14,dataset,1283
2021-11-14,noise,1259
2021-11-14,speaker,1242
2021-11-14,voice,1240
2021-11-14,rate,1222
2021-11-14,stateoftheart,1203
2021-11-14,communication,1191
2021-11-14,experimental,1185
2021-11-14,speakers,1177
2021-11-14,audio,1164
2021-11-14,trained,1153
2021-11-14,input,1127
2021-11-14,current,1124
2021-11-15,experiments,1551
2021-11-15,participants,1410
2021-11-15,dataset,1286
2021-11-15,noise,1262
2021-11-15,voice,1246
2021-11-15,speaker,1242
2021-11-15,rate,1227
2021-11-15,stateoftheart,1206
2021-11-15,communication,1196
2021-11-15,experimental,1188
2021-11-15,speakers,1179
2021-11-15,audio,1165
2021-11-15,trained,1154
2021-11-15,input,1127
2021-11-15,current,1124
2021-11-16,experiments,1553
2021-11-16,participants,1410
2021-11-16,dataset,1289
2021-11-16,noise,1263
2021-11-16,voice,1246
2021-11-16,speaker,1242
2021-11-16,rate,1229
2021-11-16,stateoftheart,1208
2021-11-16,communication,1196
2021-11-16,experimental,1188
2021-11-16,speakers,1180
2021-11-16,audio,1167
2021-11-16,trained,1159
2021-11-16,input,1129
2021-11-16,current,1124
2021-11-17,experiments,1554
2021-11-17,participants,1410
2021-11-17,dataset,1291
2021-11-17,noise,1263
2021-11-17,voice,1246
2021-11-17,speaker,1242
2021-11-17,rate,1230
2021-11-17,stateoftheart,1209
2021-11-17,communication,1196
2021-11-17,experimental,1188
2021-11-17,speakers,1180
2021-11-17,audio,1170
2021-11-17,trained,1161
2021-11-17,input,1130
2021-11-17,current,1124
2021-11-18,experiments,1560
2021-11-18,participants,1413
2021-11-18,dataset,1297
2021-11-18,noise,1265
2021-11-18,voice,1249
2021-11-18,speaker,1249
2021-11-18,rate,1235
2021-11-18,stateoftheart,1212
2021-11-18,communication,1199
2021-11-18,experimental,1195
2021-11-18,speakers,1194
2021-11-18,audio,1178
2021-11-18,trained,1167
2021-11-18,input,1133
2021-11-18,current,1125
2021-11-19,experiments,1560
2021-11-19,participants,1415
2021-11-19,dataset,1297
2021-11-19,noise,1266
2021-11-19,speaker,1252
2021-11-19,voice,1250
2021-11-19,rate,1238
2021-11-19,stateoftheart,1212
2021-11-19,communication,1199
2021-11-19,experimental,1196
2021-11-19,speakers,1194
2021-11-19,audio,1179
2021-11-19,trained,1167
2021-11-19,input,1134
2021-11-19,current,1126
2021-11-20,experiments,1561
2021-11-20,participants,1416
2021-11-20,dataset,1298
2021-11-20,noise,1267
2021-11-20,speaker,1253
2021-11-20,voice,1252
2021-11-20,rate,1240
2021-11-20,stateoftheart,1212
2021-11-20,communication,1199
2021-11-20,experimental,1196
2021-11-20,speakers,1194
2021-11-20,audio,1182
2021-11-20,trained,1168
2021-11-20,input,1134
2021-11-20,current,1126
2021-11-22,experiments,1561
2021-11-22,participants,1417
2021-11-22,dataset,1299
2021-11-22,noise,1267
2021-11-22,speaker,1253
2021-11-22,voice,1252
2021-11-22,rate,1241
2021-11-22,stateoftheart,1213
2021-11-22,communication,1201
2021-11-22,experimental,1199
2021-11-22,speakers,1196
2021-11-22,audio,1182
2021-11-22,trained,1169
2021-11-22,input,1136
2021-11-22,current,1126
2021-11-23,experiments,1563
2021-11-23,participants,1418
2021-11-23,dataset,1301
2021-11-23,noise,1269
2021-11-23,speaker,1254
2021-11-23,voice,1253
2021-11-23,rate,1244
2021-11-23,stateoftheart,1215
2021-11-23,communication,1204
2021-11-23,experimental,1200
2021-11-23,speakers,1197
2021-11-23,audio,1184
2021-11-23,trained,1170
2021-11-23,input,1137
2021-11-23,current,1129
2021-11-24,experiments,1564
2021-11-24,participants,1419
2021-11-24,dataset,1301
2021-11-24,noise,1269
2021-11-24,speaker,1255
2021-11-24,voice,1255
2021-11-24,rate,1244
2021-11-24,stateoftheart,1216
2021-11-24,communication,1204
2021-11-24,experimental,1200
2021-11-24,speakers,1197
2021-11-24,audio,1184
2021-11-24,trained,1171
2021-11-24,input,1137
2021-11-24,current,1129
2021-11-25,experiments,1564
2021-11-25,participants,1420
2021-11-25,dataset,1302
2021-11-25,noise,1269
2021-11-25,speaker,1256
2021-11-25,voice,1256
2021-11-25,rate,1245
2021-11-25,stateoftheart,1217
2021-11-25,communication,1204
2021-11-25,experimental,1201
2021-11-25,speakers,1197
2021-11-25,audio,1185
2021-11-25,trained,1171
2021-11-25,input,1137
2021-11-25,current,1129
2021-11-26,experiments,1565
2021-11-26,participants,1420
2021-11-26,dataset,1302
2021-11-26,noise,1269
2021-11-26,voice,1257
2021-11-26,speaker,1256
2021-11-26,rate,1245
2021-11-26,stateoftheart,1217
2021-11-26,communication,1204
2021-11-26,experimental,1201
2021-11-26,speakers,1198
2021-11-26,audio,1185
2021-11-26,trained,1171
2021-11-26,input,1138
2021-11-26,current,1129
2021-11-27,experiments,1565
2021-11-27,participants,1420
2021-11-27,dataset,1302
2021-11-27,noise,1269
2021-11-27,voice,1257
2021-11-27,speaker,1256
2021-11-27,rate,1245
2021-11-27,stateoftheart,1217
2021-11-27,communication,1204
2021-11-27,experimental,1201
2021-11-27,speakers,1198
2021-11-27,audio,1185
2021-11-27,trained,1171
2021-11-27,input,1138
2021-11-27,current,1129
2021-11-28,experiments,1566
2021-11-28,participants,1420
2021-11-28,dataset,1302
2021-11-28,noise,1269
2021-11-28,voice,1257
2021-11-28,speaker,1257
2021-11-28,rate,1245
2021-11-28,stateoftheart,1217
2021-11-28,communication,1204
2021-11-28,experimental,1201
2021-11-28,speakers,1199
2021-11-28,audio,1185
2021-11-28,trained,1172
2021-11-28,input,1138
2021-11-28,current,1130
2021-11-29,experiments,1567
2021-11-29,participants,1422
2021-11-29,dataset,1304
2021-11-29,noise,1269
2021-11-29,voice,1258
2021-11-29,speaker,1257
2021-11-29,rate,1246
2021-11-29,stateoftheart,1220
2021-11-29,communication,1204
2021-11-29,experimental,1201
2021-11-29,speakers,1200
2021-11-29,audio,1185
2021-11-29,trained,1173
2021-11-29,input,1139
2021-11-29,current,1132
2021-11-30,experiments,1567
2021-11-30,participants,1422
2021-11-30,dataset,1305
2021-11-30,noise,1269
2021-11-30,voice,1259
2021-11-30,speaker,1257
2021-11-30,rate,1246
2021-11-30,stateoftheart,1221
2021-11-30,communication,1204
2021-11-30,experimental,1201
2021-11-30,speakers,1200
2021-11-30,audio,1185
2021-11-30,trained,1173
2021-11-30,input,1139
2021-11-30,current,1132
2021-12-01,experiments,1573
2021-12-01,participants,1427
2021-12-01,dataset,1308
2021-12-01,noise,1273
2021-12-01,voice,1259
2021-12-01,speaker,1259
2021-12-01,rate,1253
2021-12-01,stateoftheart,1225
2021-12-01,communication,1210
2021-12-01,experimental,1204
2021-12-01,speakers,1203
2021-12-01,audio,1189
2021-12-01,trained,1175
2021-12-01,input,1144
2021-12-01,current,1138
2021-12-02,experiments,1574
2021-12-02,participants,1427
2021-12-02,dataset,1309
2021-12-02,noise,1273
2021-12-02,voice,1259
2021-12-02,speaker,1259
2021-12-02,rate,1254
2021-12-02,stateoftheart,1225
2021-12-02,communication,1211
2021-12-02,experimental,1204
2021-12-02,speakers,1204
2021-12-02,audio,1189
2021-12-02,trained,1176
2021-12-02,input,1145
2021-12-02,current,1139
2021-12-03,experiments,1574
2021-12-03,participants,1427
2021-12-03,dataset,1309
2021-12-03,noise,1273
2021-12-03,voice,1260
2021-12-03,speaker,1259
2021-12-03,rate,1255
2021-12-03,stateoftheart,1225
2021-12-03,communication,1211
2021-12-03,experimental,1204
2021-12-03,speakers,1204
2021-12-03,audio,1190
2021-12-03,trained,1177
2021-12-03,input,1147
